"WorkingGroup","FishStock","Year","Recruitment","TBiomass","SSB","Landings","YieldSSB","MeanF","SoP","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21"
"afwg","sai-arct","2004","1.5502800000000000e+05","953863","509233","1.6463600000000000e+05","3.2329999999999998e-01","1.6900000000000001e-01","","","","","","","","","","","",""
"afwg","sai-arct","2005","3.9798200000000000e+05","1057862","581916","1.7856800000000000e+05","3.0690000000000001e-01","1.8809999999999999e-01","","","","","","","","","","","",""
"afwg","sai-arct","2006","6.9368000000000000e+04","931278","549331","2.1282200000000000e+05","3.8740000000000002e-01","2.3870000000000000e-01","","","","","","","","","","","",""
"afwg","sai-arct","2007","1.1276300000000000e+05","887911","574923","1.9900800000000000e+05","3.4610000000000002e-01","2.3169999999999999e-01","","","","","","","","","","","",""
"afwg","sai-arct","2008","2.3831300000000000e+05","827677","511528","1.8474000000000000e+05","3.6120000000000002e-01","2.5740000000000002e-01","","","","","","","","","","","",""
"afwg","sai-arct","2009","1.5886800000000000e+05","805276","415311","1.6185300000000000e+05","3.8969999999999999e-01","2.5960000000000000e-01","","","","","","","","","","","",""
"afwg","sai-arct","2010","1.6834900000000000e+05","795149","393155","1.9339900000000000e+05","4.9190000000000000e-01","3.3300000000000002e-01","","","","","","","","","","","",""
"afwg","sai-arct","2011","1.6834900000000000e+05","","358114","","","","","","","","","","","","","","",""
"hawg","her-3a22","1991","5.0017150000000000e+06","617657","311499","1.9157300000000000e+05","6.1499999999999999e-01","3.5570000000000002e-01","100","","","","","","","","","","",""
"hawg","her-3a22","1992","3.6546850000000000e+06","543054","323333","1.9441100000000000e+05","6.0129999999999995e-01","4.7520000000000001e-01","100","","","","","","","","","","",""
"hawg","her-3a22","1993","3.1081870000000000e+06","464197","295501","1.8501000000000000e+05","6.2609999999999999e-01","5.4259999999999997e-01","100","","","","","","","","","","",""
"hawg","her-3a22","1994","6.1784610000000000e+06","377562","231703","1.7243800000000000e+05","7.4419999999999997e-01","6.9499999999999995e-01","100","","","","","","","","","","",""
"hawg","her-3a22","1995","4.0464330000000000e+06","317660","182207","1.5083100000000000e+05","8.2779999999999998e-01","5.1249999999999996e-01","100","","","","","","","","","","",""
"hawg","her-3a22","1996","4.4912980000000000e+06","273180","134287","1.2126600000000000e+05","9.0300000000000002e-01","7.0130000000000003e-01","100","","","","","","","","","","",""
"hawg","her-3a22","1997","3.9888140000000000e+06","275348","150316","1.1558800000000000e+05","7.6900000000000002e-01","5.1070000000000004e-01","100","","","","","","","","","","",""
"hawg","her-3a22","1998","5.6142850000000000e+06","272747","121287","1.0703200000000000e+05","8.8249999999999995e-01","4.9199999999999999e-01","100","","","","","","","","","","",""
"hawg","her-3a22","1999","6.4559780000000000e+06","290364","128609","9.7240000000000000e+04","7.5609999999999999e-01","3.7330000000000002e-01","100","","","","","","","","","","",""
"hawg","her-3a22","2000","3.4159700000000000e+06","295915","142270","1.0991400000000000e+05","7.7259999999999995e-01","4.6689999999999998e-01","100","","","","","","","","","","",""
"hawg","her-3a22","2001","4.4569450000000000e+06","320824","163748","1.0580300000000000e+05","6.4610000000000001e-01","4.5250000000000001e-01","100","","","","","","","","","","",""
"hawg","her-3a22","2002","2.9493920000000000e+06","352944","203513","1.0619100000000000e+05","5.2180000000000004e-01","4.0400000000000003e-01","100","","","","","","","","","","",""
"hawg","her-3a22","2003","3.8641240000000000e+06","266947","163523","7.8309000000000000e+04","4.7889999999999999e-01","3.9279999999999998e-01","100","","","","","","","","","","",""
"hawg","her-3a22","2004","2.6119380000000000e+06","278782","167665","7.6815000000000000e+04","4.5810000000000001e-01","3.4200000000000003e-01","100","","","","","","","","","","",""
"hawg","her-3a22","2005","2.0283310000000000e+06","277906","165279","8.8406000000000000e+04","5.3490000000000004e-01","3.9410000000000001e-01","100","","","","","","","","","","",""
"hawg","her-3a22","2006","1.5851960000000000e+06","294102","184202","9.0549000000000000e+04","4.9159999999999998e-01","4.5500000000000002e-01","100","","","","","","","","","","",""
"hawg","her-3a22","2007","1.6201550000000000e+06","219092","141118","6.8997000000000000e+04","4.8890000000000000e-01","4.3519999999999998e-01","100","","","","","","","","","","",""
"hawg","her-3a22","2008","1.4791300000000000e+06","195780","117197","6.8484000000000000e+04","5.8430000000000004e-01","4.7420000000000001e-01","100","","","","","","","","","","",""
"hawg","her-3a22","2009","2.1596800000000000e+06","177799","105222","6.7262000000000000e+04","6.3919999999999999e-01","5.1739999999999997e-01","100","","","","","","","","","","",""
"hawg","her-3a22","2010","3.9612600000000000e+06","163736","95152","4.2214000000000000e+04","4.4359999999999999e-01","3.0180000000000001e-01","100","","","","","","","","","","",""
"hawg","her-3a22","2011","1.7548290000000000e+06","","97452","","","","","","","","","","","","","","",""
"hawg","her-47d3","1960","1.2092313000000000e+07","3747903","1884122","6.9620000000000000e+05","3.6950000000000000e-01","3.3670000000000000e-01","118","","","","","","","","","","",""
"hawg","her-47d3","1961","1.0885005900000000e+08","4364354","1662930","6.9670000000000000e+05","4.1899999999999998e-01","4.3149999999999999e-01","113","","","","","","","","","","",""
"hawg","her-47d3","1962","4.6272455000000000e+07","4397754","1115220","6.2780000000000000e+05","5.6289999999999996e-01","5.2900000000000003e-01","117","","","","","","","","","","",""
"hawg","her-47d3","1963","4.7657565000000000e+07","4628953","2189201","7.1600000000000000e+05","3.2710000000000000e-01","2.2600000000000001e-01","86","","","","","","","","","","",""
"hawg","her-47d3","1964","6.2786575000000000e+07","4797400","2031515","8.7120000000000000e+05","4.2880000000000001e-01","3.4339999999999998e-01","107","","","","","","","","","","",""
"hawg","her-47d3","1965","3.4895343000000000e+07","4344785","1450013","1.1688000000000000e+06","8.0610000000000004e-01","6.9520000000000004e-01","115","","","","","","","","","","",""
"hawg","her-47d3","1966","2.7859139000000000e+07","3316825","1281010","8.9550000000000000e+05","6.9910000000000005e-01","6.1939999999999995e-01","107","","","","","","","","","","",""
"hawg","her-47d3","1967","4.0256391000000000e+07","2814536","919752","6.9550000000000000e+05","7.5619999999999998e-01","7.9820000000000002e-01","118","","","","","","","","","","",""
"hawg","her-47d3","1968","3.8698817000000000e+07","2521305","412840","7.1780000000000000e+05","1.7386999999999999e+00","1.3363000000000000e+00","126","","","","","","","","","","",""
"hawg","her-47d3","1969","2.1581561000000000e+07","1905139","423877","5.4670000000000000e+05","1.2898000000000001e+00","1.1052000000000000e+00","97","","","","","","","","","","",""
"hawg","her-47d3","1970","4.1073298000000000e+07","1921888","374629","5.6310000000000000e+05","1.5031000000000001e+00","1.1050000000000000e+00","97","","","","","","","","","","",""
"hawg","her-47d3","1971","3.2307965000000000e+07","1849446","266051","5.2010000000000000e+05","1.9549000000000001e+00","1.4049000000000000e+00","107","","","","","","","","","","",""
"hawg","her-47d3","1972","2.0861031000000000e+07","1549562","288353","4.9750000000000000e+05","1.7253000000000001e+00","6.9599999999999995e-01","92","","","","","","","","","","",""
"hawg","her-47d3","1973","1.0102051000000000e+07","1156018","233410","4.8400000000000000e+05","2.0735999999999999e+00","1.1348000000000000e+00","96","","","","","","","","","","",""
"hawg","her-47d3","1974","2.1699985000000000e+07","912051","162051","2.7510000000000000e+05","1.6976000000000000e+00","1.0521000000000000e+00","97","","","","","","","","","","",""
"hawg","her-47d3","1975","2.8255210000000000e+06","680402","81658","3.1280000000000000e+05","3.8306000000000000e+00","1.4716000000000000e+00","93","","","","","","","","","","",""
"hawg","her-47d3","1976","2.7218460000000000e+06","358662","77952","1.7480000000000000e+05","2.2423999999999999e+00","1.4442999999999999e+00","95","","","","","","","","","","",""
"hawg","her-47d3","1977","4.3294040000000000e+06","210504","47622","4.6000000000000000e+04","9.6589999999999998e-01","8.0279999999999996e-01","120","","","","","","","","","","",""
"hawg","her-47d3","1978","4.5960940000000000e+06","224925","64889","1.1000000000000000e+04","1.6950000000000001e-01","5.2699999999999997e-02","122","","","","","","","","","","",""
"hawg","her-47d3","1979","1.0602593000000000e+07","382131","107141","2.5100000000000000e+04","2.3430000000000001e-01","6.4199999999999993e-02","101","","","","","","","","","","",""
"hawg","her-47d3","1980","1.6719547000000000e+07","630494","131011","7.0764000000000000e+04","5.4010000000000002e-01","2.8360000000000002e-01","109","","","","","","","","","","",""
"hawg","her-47d3","1981","3.7864017000000000e+07","1158667","195611","1.7487900000000000e+05","8.9400000000000002e-01","3.5149999999999998e-01","101","","","","","","","","","","",""
"hawg","her-47d3","1982","6.4754769000000000e+07","1843295","278530","2.7507900000000000e+05","9.8760000000000003e-01","2.6400000000000001e-01","98","","","","","","","","","","",""
"hawg","her-47d3","1983","6.1829567000000000e+07","2719425","432633","3.8720200000000000e+05","8.9500000000000002e-01","3.3800000000000002e-01","108","","","","","","","","","","",""
"hawg","her-47d3","1984","5.3460997000000000e+07","2865147","679075","4.2863100000000000e+05","6.3119999999999998e-01","4.5529999999999998e-01","105","","","","","","","","","","",""
"hawg","her-47d3","1985","8.0939722000000000e+07","3463006","699476","6.1378000000000000e+05","8.7749999999999995e-01","6.4359999999999995e-01","104","","","","","","","","","","",""
"hawg","her-47d3","1986","9.7653052000000000e+07","3473722","679590","6.7148800000000000e+05","9.8809999999999998e-01","5.7230000000000003e-01","114","","","","","","","","","","",""
"hawg","her-47d3","1987","8.6232161000000000e+07","3938023","901038","7.9205800000000000e+05","8.7909999999999999e-01","5.5220000000000002e-01","102","","","","","","","","","","",""
"hawg","her-47d3","1988","4.2292084000000000e+07","3622901","1195264","8.8768600000000000e+05","7.4270000000000003e-01","5.3649999999999998e-01","116","","","","","","","","","","",""
"hawg","her-47d3","1989","3.9183711000000000e+07","3312158","1251149","7.8789900000000000e+05","6.2970000000000004e-01","5.4440000000000000e-01","103","","","","","","","","","","",""
"hawg","her-47d3","1990","3.5866636000000000e+07","2978465","1186874","6.4522900000000000e+05","5.4359999999999997e-01","4.4159999999999999e-01","105","","","","","","","","","","",""
"hawg","her-47d3","1991","3.3636441000000000e+07","2716907","982498","6.5800800000000000e+05","6.6969999999999996e-01","4.8930000000000001e-01","102","","","","","","","","","","",""
"hawg","her-47d3","1992","6.2152334000000000e+07","2438080","705132","7.1679900000000000e+05","1.0165000000000000e+00","5.8140000000000003e-01","99","","","","","","","","","","",""
"hawg","her-47d3","1993","5.0270235000000000e+07","2520045","474742","6.7139700000000000e+05","1.4141999999999999e+00","6.8969999999999998e-01","102","","","","","","","","","","",""
"hawg","her-47d3","1994","3.4559978000000000e+07","2026875","512077","5.6823400000000000e+05","1.1096999999999999e+00","7.0679999999999998e-01","105","","","","","","","","","","",""
"hawg","her-47d3","1995","4.1738842000000000e+07","1846118","463304","5.7937100000000000e+05","1.2504999999999999e+00","7.3860000000000003e-01","101","","","","","","","","","","",""
"hawg","her-47d3","1996","5.0017440000000000e+07","1629136","463868","2.7509800000000000e+05","5.9309999999999996e-01","4.0160000000000001e-01","100","","","","","","","","","","",""
"hawg","her-47d3","1997","2.9137096000000000e+07","1957688","563131","2.6431300000000000e+05","4.6939999999999998e-01","4.1940000000000000e-01","100","","","","","","","","","","",""
"hawg","her-47d3","1998","2.8102834000000000e+07","2086762","739391","3.9162800000000000e+05","5.2969999999999995e-01","4.8280000000000001e-01","100","","","","","","","","","","",""
"hawg","her-47d3","1999","6.9449799000000000e+07","2371556","869482","3.6316300000000000e+05","4.1770000000000002e-01","3.6559999999999998e-01","100","","","","","","","","","","",""
"hawg","her-47d3","2000","4.2389537000000000e+07","2929463","886094","3.8815700000000000e+05","4.3809999999999999e-01","3.5470000000000002e-01","100","","","","","","","","","","",""
"hawg","her-47d3","2001","9.7487442000000000e+07","3364925","1344693","3.7406500000000000e+05","2.7820000000000000e-01","2.8520000000000001e-01","99","","","","","","","","","","",""
"hawg","her-47d3","2002","3.4766152000000000e+07","4166329","1658085","3.9470900000000000e+05","2.3810000000000001e-01","2.3390000000000000e-01","100","","","","","","","","","","",""
"hawg","her-47d3","2003","2.0060339000000000e+07","3913739","1822444","4.8228100000000000e+05","2.6460000000000000e-01","2.3030000000000000e-01","102","","","","","","","","","","",""
"hawg","her-47d3","2004","2.6095303000000000e+07","3635587","1933120","5.8769800000000000e+05","3.0399999999999999e-01","2.7589999999999998e-01","100","","","","","","","","","","",""
"hawg","her-47d3","2005","1.6577102000000000e+07","3171867","1871370","6.6381300000000000e+05","3.5470000000000002e-01","3.1919999999999998e-01","100","","","","","","","","","","",""
"hawg","her-47d3","2006","2.2114044000000000e+07","2621499","1526159","5.1459700000000000e+05","3.3720000000000000e-01","2.8120000000000001e-01","100","","","","","","","","","","",""
"hawg","her-47d3","2007","3.0340022000000000e+07","2392366","1234365","4.0648200000000000e+05","3.2929999999999998e-01","2.6740000000000003e-01","101","","","","","","","","","","",""
"hawg","her-47d3","2008","2.6079173000000000e+07","2394029","1206034","2.5787000000000000e+05","2.1379999999999999e-01","1.9450000000000001e-01","100","","","","","","","","","","",""
"hawg","her-47d3","2009","3.8289832000000000e+07","2610448","1442422","1.6844300000000000e+05","1.1680000000000000e-01","9.8599999999999993e-02","100","","","","","","","","","","",""
